movie,sentence,score
탑건: 매버릭,!!?!?!!??!!?!,10
스파이더헤드,이거 평점 왤캐 낮음? 난 재밌게봤는데,8
닥터 스트레인지: 대혼돈의 멀티버스,1. 창작의 한계2. 사이코에게 사랑은 위험해,2
탑건: 매버릭,와 이건 두번 봐도 아깝지 않은 영화 입니다.진심 지리네요.크 개재밌음,10
조커,.,10
탑건: 매버릭,"오프닝에서 가슴이 웅장해지네요. 전투기씬도 최고고 짐을 지고 산다는 것, 그걸 푼다는 것, 인생도 생각하며 봤네요  전투기 엔진음은 소리보다 온 몸에 전달되는 진동이 대단하네요. 볼 거면 영화관!!",10
탑건: 매버릭,말이필요없음 무조건 영화관에서 봐야함인생작임~~,10
탑건: 매버릭,"생각하지마, 그냥 봐! Just do it!",10
탑건: 매버릭,나도 만점 주러 왔다 ㅜㅜ,10
연애 빠진 로맨스,결국 연애까지 하는 로맨스!,10
탑건: 매버릭,띵작 오랜만에 영화다운 영화 봤습니다! 톰 크루즈 배우님 정말 대단하세요...,10
탑건: 매버릭,전투기 액션씬 보기 좋습니다,10
탑건: 매버릭,역시 톰크루즈 미쳤다!!!,10
탑건: 매버릭,진짜진짜 완벽한 영화.. 톰크루즈는 탑건이 개봉한 37년 후에 나온 탑건: 매버릭에서도 빛이난다...,10
마녀(魔女) Part2. The Other One,글쎄..엄태구짱~엄태구명대사 또없네~!!,1
천주정,재미보단 작품성이 괜찮은 중국 자본주의에 대한 현실을 그린 비슷하면서도 각기 다른 에피소드들..,7
탑건: 매버릭,감동이었습니다. 톰형,10
닥터 스트레인지: 대혼돈의 멀티버스,닥터스트레인지 1편 진짜 세련됐었는데...이상하게 보고찝찝했는데 여기댓글이 다말해주네ㅠㅋㅋ 닥스나완다나 다른영웅들 지금까지 쌓아온 서사가 아까운정도로 없어 보이게 만듬..,2
탑건: 매버릭,진짜 인생작 진짜 꼭 봐야하는 영화 진짜 보는 내내 시간가는줄 모르게 봄 완벽 그자체,10
탑건: 매버릭,평점 한번도 안줘봤는데 처음 로그인해본다아 정말 좋은 영화,10
이상한 나라의 수학자,"조금 더 감동스럽게 뽑아낼 수도 있었을 것 같은데, 조금 아쉬운 면도 있지만, 최민식 배우님의 연기는 최고 !!!  대학입시 위주의 수학교육의 문제점 일깨워주는 좋은 영화",10
탑건: 매버릭,"현장감 최고, 배우들 연기도 최고.",10
탑건: 매버릭,적 국가가 애매하게 표현되어 아쉬웠지만 감동적으로 잘봤습니다,8
탑건: 매버릭,겁나 재밌네요 오랜만에 희열을 느낍니다.,10
탑건: 매버릭,직인다 진짜 평점 만점을 안줄수가 없네,10
탑건: 매버릭,평점 안다는데요 보는내내 눈물나구 스릴넘치고 감동에 긴장에 심장 아프네용 내심장너무 재밌음...,10
마녀(魔女) Part2. The Other One,진짜 너무심하네요~스토리 뭔가요?,1
범죄도시2,존잼! 믿고보는 동석이형 액션,10
탑건: 매버릭,존잼잼잼 ㅠㅠ 꼭 보쎄용,10
탑건: 매버릭,"용아맥에서 관람, 미치도록 강추~ 탑건으로 대동단결하세~",10
탑건: 매버릭,탐크루즈님 넘 멋있으심~4dx 끝나자마자 또 볼거라고 결심했어요~너무 늦게 당신의 팬이 되어 너무 아쉽네요ㅠ지금도 멋지지만 젊은시절엔 더 멋지셨더군요~한국에 30번 꼭 더 오셔야합니다!!!,10
탑건: 매버릭,탐크루즈님 넘 멋있으심~4dx 끝나자마자 또 볼거라고 결심했어요~너무 늦게 당신의 팬이 되어 너무 아쉽네요ㅠ지금도 멋지지만 젊은시절엔 더 멋지셨더군요~한국에 30번 꼭 더 오셔야합니다!!!,10
마녀(魔女) Part2. The Other One,마녀1 만큼의 짜임새를 기대하지 않는다면 볼만합니다.부족한 짜임새도 3편을 위한 빌드업으로 본다면 나쁘지 않습니다.시원시원한 액션이 볼만하네요,8
마녀(魔女) Part2. The Other One,제발 3편 ㅠㅠㅠ 오래 기다렸어요,10
니얼굴,따뜻한 영화에요 은혜씨 사랑스러움:),10
탑건: 매버릭,톰 크루즈의 모든것,10
탑건: 매버릭,"아니 슬프거나 그런 영화 아니라는데울었다는 글들이 많아서 이해가 안갔는데,,오늘 억지로 데려간,,, 와이프가영화 중반부터 내내 울더라....멜로나, 슬픈영화도 아닌데그렇게 울면서 보는거 처음 보았다....가슴이 벅차서 운다라는 말이 맞나보다.",10
탑건: 매버릭,너무 재밌어요..최고!!,10
마녀(魔女) Part2. The Other One,2편 말고 1.5편이라고 하지...,4
마녀(魔女) Part2. The Other One,최근 본 영화중에 제일 재밌음. 액션씬이 볼만함,10
탑건: 매버릭,낭만 그자체 였다 전투 시퀀스는 진짜 몰입도가 미쳤다 라고밖에 안나옴,10
탑건: 매버릭,1편먼저보고 매버릭보면 감동이 두배,10
브로커,아이유 강동원 송강호때문에 1점 더줌,2
탑건: 매버릭,아빠가 보러 가자고 막 적극적으로 해서 그냥 보러 갔다가 놀라고 옴 진짜 그냥 개재밌음 또 보고 싶음ㅠㅠ 이 영화가 주는 그게 진짜 말로 안 됨 그냥 좋음..,10
탑건: 매버릭,그냥 봐 너무 재미 있음.,10
탑건: 매버릭,젊음이 사라진 노년의 톰크루즈 너무 멋있었어요..,10
탑건: 매버릭,최고 중의 최고의 영화!!!,10
탑건: 매버릭,Imax로 한번더 봐야지,10
탑건: 매버릭,1편 보고가면 크~ 소리가 계속 나올듯ㅋㅋㅋㅋ,10
탑건: 매버릭,1편보고 느낀 감정 그대로 2편볼때 그 짜릿함ost듣는데 전율…미친연출력,10
탑건: 매버릭,진짜 톰크루즈의 모든것,10
탑건: 매버릭,그냥 엄청 재밌습니다 꼭 보세요,10
탑건: 매버릭,와우!!! 옛날 갬성 오네요,10
탑건: 매버릭,너무 재미있었고  좋았습니다,10
범죄도시2,재미있게 봤어요 ㅎㅎㅎ3편이 기대됩니다,10
탑건: 매버릭,전편보다  재밌어요~~,10
탑건: 매버릭,영화 평점 잘 안남기는데 5년 만에 평점 남기러 들어옴진짜 재밌어서 재밌다는 얘기밖에 할 말이 없다 또 보러가야지톰크루즈 그저 빛…,10
탑건: 매버릭,팝콘 먹을 시간 개아까움.,10
마녀(魔女) Part2. The Other One,액션이며 출연진이 대거나오는 볼만한영화,10
킬러의 보디가드 2: 킬러의 와이프,ㅋㅋㅋㅋ 마지막 대박. 1편보다 휠 재미있어요.,10
탑건: 매버릭,꼭봐요……그나저나 톰크루즈는 늙어도 잘생겼어….,10
탑건: 매버릭,"탐형에 의한, 탐형을 위한, 탐형의 영화.. 재미, 감동 두마리 토끼를 다 잡았음. 극장에서 보는거 강추.. 오히려 티비로 보면 재미가 반감할지도.. 어느 누구한팀도 매버릭의 비행기술을 따라오지 못하고 다 실패만 하고 있었는데매버릭의 딱 1번 성공으로 다른 비행사들도 모두 가능해지는건 좀... 그 뒤의 훈련 모습을 한번이라도 더 보여주던지.. 암튼, 이런건 자잘한거니까.. 치우고, 루스와 매버릭의 오해가 풀리는 과정이 조금만 더 매끄러웠으면 어땠을까 싶다. 그리고, 페니 님도 50줄에 저렇게 이뻐도 될 일인가.. ㄷㄷㄷ  탑횽.. 진짜 말년에 제대로 한건 했다.",10
범죄도시2,너무 재밌게봤어요ㅎ역시 마동석~~~이번에 영화먼저보고 손석구배우 너무 좋아서 해방일지 달렸는데 멋지네요^^,10
탑건: 매버릭,톰크루즈! 최고의 명작! 가슴이 웅장해지고 뭉쿨해져 눈물이 찔끔! 톰 오래도록 사시길 기원합니다. 영원불멸의 크루즈!,10
탑건: 매버릭,"할수있는거 보여줄수 있는건 모두한 영화, 몇십년만에 나온 후속이라 감동도 몇십배",10
탑건: 매버릭,영화관에서 봐야하는 영화,10
탑건: 매버릭,영화 만점 처음줌 진짜 개 재밌음,10
탑건: 매버릭,영화 평론하는짓 역겨워서 안 하는데 이것만은 전국민 모두에게 추천한다... 꼭 봐라 두 번 봐라 세 번 봐라,10
콜,몰임감 최고.. 쿠키까지 최고,10
늑대아이,"짐승의 삶을 택했으니 어쩔 수 없나 싶었지만,잘 생각해보니 숲 속의 동물들도 자신의 무리를 버리지 않고 함께 살아가고 있었음.아메는 그냥 패륜아일 뿐이었구나",9
탑건: 매버릭,이게 진짜 영화지 영화관에서 보길 잘했다,10
마녀(魔女) Part2. The Other One,최고..잼따잼따재다잼따아,10
탑건: 매버릭,톰크루즈 존잘 ㅠㅠㅠㅠ,10
탑건: 매버릭,아~ 4DX~영화가 요기 있네~~~1시간이 넘는 긴장감있는 쫄깃한 롤러코스터 타는기분 크 또보고 싶다,10
스파이 키드 2 - 잃어버린 꿈들의 섬,믿고 보는 로베르토 로드리게즈표 영화,8
마녀(魔女) Part2. The Other One,액션 미침 재밌어요 ㅎㅎㅎㅎ,10
버닝,흠 잡을 데 없는 골동품이랄까ㅋ 전략적이며 완성되어 있으나 90년대 특유의 일본식 헛물켜는 소설을 보는듯한 느낌을 지울 수 없네,6
탑건: 매버릭,감동입니다꼭 보세요,10
탑건: 매버릭,항공영화 사상 최강 급이 다름,10
탑건: 매버릭,극장가서 보세요!! 오랜만에 영화본것 같네요,10
탑건: 매버릭,10,10
탑건: 매버릭,그냥 지림톰형은 그냥 파일럿임 ㅋㅋ지려서빨래중이다,10
닥터 스트레인지: 대혼돈의 멀티버스,"컨져링보다 무섭고, 호스텔 보다 잔인하다! 한여름 무더위를 날려줄 극강의 호러영화!",1
탑건: 매버릭,진짜 다뻔한거 알면서도 재밌는게 ㄹㅇ 능력 아닌가 싶다,10
마녀(魔女) Part2. The Other One,신시아의 순박한 표정에마음이 녹아내리네요.2번을 봤는데도 더 보고싶어지네요,10
탑건: 매버릭,평점 잘 안적는데 적게 만드는 ..그냥 말 필요없다 영화관가서봐비행기타고 날라다니는 기분먼가 가슴을 뜨겁게 만드는영화오랫만에 만점짜리다...바지에 지렷다ㅈ..,10
탑건: 매버릭,강추에요... 또 보려구요,10
마녀(魔女) Part2. The Other One,지루한 장면도 있긴 한데 뒤에 장면이 잘 커버 해주는 듯 재미있었음,10
탑건: 매버릭,탑건 팬들은 오프닝부터 지리기 시작해서 흥건하게 젖은채로 극장을 나올 것이다.,10
탑건: 매버릭,오우쉣 이게 영화지 간만에 제대로 된 영화 본 듯,10
탑건: 매버릭,"명불허전,4dxㄱㄱ",10
브로커,잔잔하지만 울림있는 영화.내가 소영이었다면 어떻게 했을까.,10
탑건: 매버릭,아~ 진짜 이영화 뭔가요??? 이래도 되는거에요? 첫 영상 부터 밀려 오는 찡함 저는 보는 내내 울었어요 ㅠㅠ 이게 우는 영화는 아닌데 말이죠~  리뷰중  올 영화중 최고 라고 했었는데 정말 최고 였습니다  정말 최고 였습니다저는 또 보러 가려합니다 꼭 극장에서 봐야만 하는 영화 꼭 스크린큰곳에서 봐야하는 영화 !!!,10
탑건: 매버릭,탑건을 봤다면 무한 뽕맛을 느낄수있을것이다,10
콜,전종서가 다한 영화… 전종서 연기 보는것만으로도 충분히 가치 있음,9
마녀(魔女) Part2. The Other One,"참다가 참다가, 버티다가 버티다가, 20여분 만에 나와버렸다. 시간벌은거 같아서  돈도 안아깝다.",1
탑건: 매버릭,진짜 몇년동안 본 영화중에 제일 재밌네요,10
탑건: 매버릭,진짜 말이 필요없다...호불호없이 모두가 좋아할만한 익사이팅 그자체 영화!,10
탑건: 매버릭,두 번 보세요! 전 세 번 보려구요ㅎㅎ,10
탑건: 매버릭,딱 이정도...  조는사람도있더라,7
탑건: 매버릭,역시 톰크루즈!!!최고였습니다,10
탑건: 매버릭,최고의 걸작 음악이 뻐렁치게하는 데 단단한 역할,10
데쓰 캘린더,별로 무섭지 않아서 아쉽다.,6
탑건: 매버릭,Greatest Of All Time,10
탑건: 매버릭,압도적.. 입니다..,10
마녀(魔女) Part2. The Other One,스토리는 잘 모르겠는데 액션적인 부분에서는 정말 최고이고 중간중간 주인공이 미소짓는게 너무 귀여워요ㅋㅋㅋ 정말 재밌었고 만약 마녀3도 나온다면 꼭 봐야겠어요!,10
탑건: 매버릭,너무재밌습니다 올해본영화중에 최고였음손에땀때문에 극장 물바다됐어요,10
마녀(魔女) Part2. The Other One,"짧게 말하겠다. 개쓰레기 영화.아, 진구빼고.",1
범죄도시2,진짜 너무 재밌음 다들 꼭 봤으면 좋겠음!!!강추!!! 마동석 짱,10
탑건: 매버릭,탑건 보기 전으로 돌아가고 싶다.처음부터 그 낭만과 감동을 다시 만끽하고 싶다.,10
범죄도시2,다시 봐도 또 재밌게 볼것같아요시간가는지 모르고 봤네요,10
이상한 나라의 수학자,마음이 따뜻해지는 영화예요. 정답보다는 과정에 의미가 있는 !,10
탑건: 매버릭,걍 재밌음 무조건 아이맥스,10
탑건: 매버릭,기존 탑건을 안봤더라도 정말 재밌는 영화국내영화에서 보던 중간중간 몰입도가 깨지는 상황없이 계속 몰입해서 볼수 있었습니다.전투기 훈련씬 및 전투씬 에서도 전문가는 아니지만리얼리티가 강하다는 느낌이 정말 좋았습니다.충분히 돈을내고 볼 가치가 넘치는 영화라 느꼈습니다.,10
범죄도시2,마동석의 시원한 한방이 묵은 체증을 내려주는거 같아 매우 좋았습니다. 후속작이 더욱 기대됩니다~~^^,10
탑건: 매버릭,비행 운전이 짜릿했습니다 짱,10
마녀(魔女) Part2. The Other One,"쓸데없는 대사 및 전개, 유치한 개그포인트, 어설픈 언어실력.. 너무도 뻔한 일본 애니, 게임 등을 맛보기한 듯한 장면, 영상편집 등등!!! 보기 힘들정도 ㅠㅠ영양가 없이 ㅅㅂ 욕만 하면 다 카리스마가 생기는 줄 아는지.. 캐스팅도 형편없도 이게 감독이 Ok해서 나온 영화라는데 황당함. 전개라도 빠르면 화가 안날텐데, 느려터진 잡다한 불필요한 씬을 추가해서 남은 반찬에 비벼먹는 맛없는 찬밥 비빔밥 같은 영화 ㅡㅡ",2
탑건: 매버릭,미친영화감독 가두고 영화만 만들게 하고싶음뭐 연결점이 어색해서 거슬리거나 하지 않은 영화가 진짜 몇년만인지……모든 포인트에서 너무 만족스러운 영화다맨 뒷자리에서 봐서 다행이었음나도 모르게 몸이 앞으로 쏠림걍 투디봤는데,10
탑건: 매버릭,"이건 봐야함, 처음 글써봄",10
탑건: 매버릭,"톰 형, 다 이루었다...",10
탑건: 매버릭,공산주의는 망해야한다.,10
마녀(魔女) Part2. The Other One,별점 평균이 이해가 안가요. 마블과 견줄 시리즈로 발전하길,10
이상한 나라의 수학자,결말이 좀 아쉽지만 참신한 소재와 따뜻한 내용 너무 좋았습니다!,10
탑건: 매버릭,머리카락부터 발톱까지 힘주고 봣네요톰크루즈 사랑해요,10
탑건: 매버릭,너무재밌고 연기도 미쳤음,10
탑건: 매버릭,진짜 꼭 극장에서 보세요ㅜㅠ꿀잼,10
탑건: 매버릭,뻔히 예상되는 스토리임에도 쫄깃 시간가는줄 모르고 봤네요,9
